image_name,box0_x1,box0_y1,box0_x2,box0_y2,box1_x1,box1_y1,box1_x2,box1_y2,box2_x1,box2_y1,box2_x2,box2_y2,box3_x1,box3_y1,box3_x2,box3_y2
224.jpg,152.0,646.0,424.0,719.0,548.0,686.0,598.0,719.0,537.0,87.0,729.0,211.0,414.0,101.0,540.0,230.0
225.jpg,158.0,650.0,426.0,719.0,546.0,688.0,600.0,719.0,539.0,87.0,723.0,217.0,414.0,112.0,545.0,238.0
226.jpg,18.0,360.0,316.0,696.0,,,,,535.0,129.0,723.0,249.0,414.0,150.0,542.0,268.0
227.jpg,226.0,366.0,470.0,584.0,,,,,514.0,165.0,695.0,285.0,391.0,188.0,515.0,306.0
228.jpg,264.0,377.0,492.0,636.0,,,,,558.0,163.0,710.0,287.0,346.0,199.0,502.0,308.0
229.jpg,300.0,659.0,460.0,719.0,,,,,588.0,178.0,744.0,304.0,372.0,212.0,511.0,340.0
230.jpg,,,,,,,,,624.0,178.0,765.0,319.0,404.0,218.0,530.0,359.0
231.jpg,,,,,,,,,614.0,154.0,763.0,289.0,419.0,241.0,549.0,425.0
232.jpg,236.0,619.0,464.0,719.0,,,,,514.0,159.0,693.0,276.0,378.0,163.0,513.0,283.0
233.jpg,154.0,371.0,407.0,668.0,,,,,501.0,186.0,682.0,310.0,353.0,184.0,500.0,295.0
234.jpg,224.0,470.0,509.0,717.0,,,,,512.0,197.0,684.0,325.0,357.0,193.0,489.0,314.0
235.jpg,,,,,,,,,552.0,201.0,735.0,316.0,406.0,193.0,547.0,314.0
236.jpg,394.0,706.0,440.0,719.0,,,,,552.0,154.0,714.0,266.0,438.0,154.0,555.0,289.0
237.jpg,372.0,705.0,443.0,719.0,,,,,635.0,150.0,795.0,302.0,399.0,224.0,526.0,367.0
238.jpg,372.0,701.0,439.0,719.0,,,,,626.0,150.0,786.0,297.0,416.0,180.0,555.0,333.0
239.jpg,,,,,588.0,421.0,835.0,709.0,609.0,203.0,809.0,340.0,469.0,237.0,636.0,346.0
240.jpg,,,,,588.0,434.0,831.0,711.0,637.0,218.0,814.0,344.0,497.0,239.0,646.0,359.0
241.jpg,,,,,607.0,466.0,833.0,719.0,654.0,222.0,831.0,365.0,503.0,246.0,657.0,365.0
242.jpg,,,,,,,,,577.0,171.0,769.0,304.0,412.0,169.0,581.0,293.0
243.jpg,,,,,,,,,582.0,167.0,771.0,302.0,387.0,258.0,572.0,509.0
244.jpg,26.0,500.0,396.0,719.0,,,,,611.0,207.0,780.0,340.0,455.0,231.0,595.0,348.0
245.jpg,29.0,536.0,390.0,719.0,,,,,601.0,222.0,771.0,361.0,446.0,252.0,583.0,365.0
246.jpg,24.0,500.0,343.0,719.0,,,,,586.0,212.0,765.0,348.0,440.0,252.0,585.0,367.0
247.jpg,16.0,483.0,307.0,719.0,,,,,592.0,220.0,767.0,355.0,442.0,256.0,576.0,374.0
248.jpg,249.0,621.0,384.0,717.0,,,,,609.0,226.0,788.0,359.0,446.0,265.0,591.0,378.0
249.jpg,330.0,665.0,434.0,719.0,,,,,607.0,226.0,782.0,359.0,446.0,267.0,589.0,382.0
250.jpg,414.0,686.0,498.0,719.0,622.0,691.0,784.0,719.0,605.0,195.0,771.0,321.0,414.0,203.0,551.0,331.0
251.jpg,325.0,593.0,483.0,719.0,601.0,684.0,773.0,719.0,633.0,188.0,793.0,314.0,433.0,193.0,555.0,316.0
252.jpg,308.0,659.0,536.0,719.0,573.0,669.0,767.0,719.0,707.0,140.0,867.0,287.0,397.0,190.0,521.0,331.0
253.jpg,310.0,667.0,542.0,719.0,575.0,680.0,750.0,719.0,683.0,159.0,841.0,293.0,395.0,229.0,538.0,399.0
254.jpg,334.0,676.0,545.0,719.0,575.0,693.0,748.0,719.0,633.0,169.0,795.0,295.0,393.0,252.0,540.0,418.0
255.jpg,,,,,592.0,413.0,812.0,656.0,633.0,220.0,799.0,353.0,427.0,205.0,600.0,346.0
256.jpg,266.0,540.0,564.0,719.0,580.0,530.0,841.0,719.0,594.0,48.0,782.0,168.0,393.0,97.0,534.0,253.0
257.jpg,266.0,540.0,562.0,719.0,580.0,532.0,843.0,719.0,601.0,51.0,778.0,170.0,397.0,82.0,534.0,244.0
258.jpg,257.0,551.0,570.0,719.0,580.0,540.0,843.0,719.0,605.0,59.0,784.0,183.0,410.0,78.0,547.0,232.0
259.jpg,404.0,686.0,443.0,719.0,599.0,665.0,782.0,719.0,573.0,188.0,733.0,325.0,421.0,226.0,549.0,363.0
260.jpg,296.0,642.0,523.0,719.0,590.0,663.0,776.0,719.0,611.0,165.0,769.0,297.0,319.0,299.0,464.0,484.0
261.jpg,272.0,648.0,515.0,719.0,556.0,669.0,773.0,719.0,592.0,154.0,740.0,268.0,334.0,48.0,534.0,181.0
262.jpg,274.0,642.0,523.0,719.0,554.0,672.0,767.0,719.0,584.0,154.0,742.0,270.0,342.0,38.0,532.0,170.0
263.jpg,344.0,646.0,481.0,719.0,605.0,663.0,786.0,719.0,535.0,176.0,704.0,285.0,245.0,273.0,386.0,431.0
264.jpg,357.0,629.0,538.0,719.0,635.0,655.0,833.0,719.0,582.0,159.0,740.0,272.0,243.0,288.0,417.0,511.0
265.jpg,,,,,,,,,590.0,250.0,778.0,382.0,399.0,184.0,559.0,382.0
266.jpg,1.0,557.0,322.0,719.0,,,,,628.0,252.0,795.0,331.0,215.0,0.0,377.0,149.0
267.jpg,402.0,676.0,562.0,719.0,,,,,569.0,199.0,748.0,319.0,366.0,135.0,545.0,274.0
268.jpg,410.0,674.0,557.0,719.0,,,,,565.0,190.0,742.0,314.0,361.0,131.0,538.0,272.0
269.jpg,383.0,659.0,555.0,719.0,,,,,571.0,182.0,742.0,306.0,361.0,135.0,542.0,270.0
270.jpg,366.0,659.0,526.0,719.0,,,,,556.0,167.0,723.0,297.0,200.0,286.0,388.0,522.0
271.jpg,,,,,541.0,682.0,740.0,719.0,529.0,135.0,725.0,240.0,234.0,4.0,407.0,134.0
272.jpg,,,,,546.0,667.0,737.0,717.0,514.0,110.0,687.0,208.0,257.0,53.0,426.0,185.0
273.jpg,,,,,,,,,503.0,135.0,687.0,240.0,330.0,233.0,492.0,431.0
274.jpg,287.0,693.0,384.0,719.0,,,,,552.0,161.0,723.0,289.0,349.0,97.0,553.0,264.0
275.jpg,234.0,682.0,371.0,719.0,,,,,548.0,148.0,704.0,276.0,330.0,87.0,542.0,257.0
276.jpg,205.0,688.0,307.0,719.0,,,,,486.0,157.0,651.0,285.0,277.0,93.0,475.0,255.0
277.jpg,147.0,576.0,420.0,719.0,,,,,601.0,163.0,761.0,297.0,385.0,118.0,598.0,268.0
278.jpg,158.0,595.0,449.0,719.0,,,,,565.0,161.0,720.0,289.0,330.0,101.0,526.0,261.0
279.jpg,24.0,487.0,398.0,717.0,,,,,582.0,169.0,735.0,291.0,353.0,91.0,547.0,247.0
280.jpg,1.0,443.0,214.0,715.0,,,,,556.0,216.0,729.0,344.0,319.0,112.0,506.0,253.0
281.jpg,,,,,,,,,544.0,205.0,737.0,316.0,363.0,116.0,566.0,266.0
282.jpg,310.0,464.0,515.0,711.0,,,,,537.0,250.0,716.0,378.0,340.0,171.0,526.0,312.0
283.jpg,194.0,553.0,521.0,719.0,556.0,580.0,841.0,717.0,605.0,36.0,756.0,198.0,353.0,89.0,492.0,300.0
284.jpg,255.0,606.0,519.0,719.0,607.0,648.0,826.0,719.0,603.0,89.0,761.0,242.0,357.0,144.0,498.0,378.0
285.jpg,334.0,691.0,434.0,719.0,,,,,603.0,163.0,769.0,319.0,368.0,218.0,506.0,442.0
286.jpg,,,,,,,,,561.0,235.0,765.0,372.0,304.0,186.0,468.0,340.0
287.jpg,,,,,,,,,584.0,241.0,746.0,391.0,257.0,182.0,413.0,331.0
288.jpg,,,,,,,,,647.0,174.0,797.0,314.0,416.0,148.0,625.0,295.0
289.jpg,,,,,,,,,614.0,169.0,776.0,314.0,380.0,144.0,589.0,295.0
290.jpg,,,,,,,,,565.0,144.0,759.0,272.0,363.0,184.0,519.0,359.0
291.jpg,,,,,,,,,571.0,146.0,759.0,270.0,359.0,231.0,534.0,431.0
292.jpg,,,,,,,,,590.0,144.0,759.0,283.0,385.0,112.0,578.0,270.0
293.jpg,,,,,,,,,607.0,197.0,767.0,327.0,310.0,328.0,464.0,562.0
294.jpg,,,,,,,,,611.0,214.0,771.0,310.0,321.0,322.0,464.0,526.0
295.jpg,,,,,,,,,669.0,201.0,826.0,348.0,353.0,254.0,500.0,397.0
296.jpg,14.0,544.0,392.0,719.0,,,,,664.0,224.0,831.0,314.0,338.0,267.0,502.0,452.0
297.jpg,181.0,525.0,460.0,719.0,,,,,694.0,180.0,854.0,310.0,344.0,299.0,513.0,524.0
298.jpg,304.0,646.0,519.0,719.0,,,,,675.0,150.0,843.0,287.0,302.0,137.0,456.0,310.0
299.jpg,363.0,688.0,422.0,719.0,,,,,677.0,165.0,850.0,306.0,338.0,78.0,475.0,253.0
300.jpg,210.0,543.0,489.0,717.0,626.0,504.0,783.0,718.0,604.0,218.0,789.0,333.0,470.0,226.0,613.0,351.0
301.jpg,209.0,512.0,489.0,717.0,575.0,473.0,912.0,717.0,633.0,180.0,818.0,280.0,481.0,156.0,631.0,302.0
302.jpg,174.0,472.0,477.0,719.0,558.0,399.0,936.0,682.0,589.0,90.0,779.0,210.0,430.0,89.0,586.0,223.0
303.jpg,213.0,477.0,512.0,718.0,563.0,493.0,865.0,714.0,620.0,111.0,799.0,222.0,459.0,105.0,619.0,235.0
304.jpg,193.0,475.0,498.0,719.0,567.0,474.0,878.0,714.0,613.0,106.0,797.0,218.0,445.0,98.0,594.0,234.0
305.jpg,150.0,503.0,432.0,719.0,561.0,487.0,877.0,717.0,602.0,114.0,772.0,228.0,419.0,109.0,585.0,236.0
306.jpg,143.0,589.0,407.0,718.0,593.0,573.0,809.0,715.0,573.0,144.0,747.0,261.0,386.0,135.0,549.0,280.0
307.jpg,115.0,534.0,412.0,719.0,505.0,536.0,845.0,717.0,569.0,106.0,749.0,231.0,400.0,115.0,561.0,248.0
308.jpg,162.0,482.0,479.0,719.0,564.0,473.0,973.0,718.0,614.0,89.0,795.0,215.0,451.0,53.0,610.0,227.0
309.jpg,158.0,482.0,495.0,717.0,558.0,420.0,933.0,718.0,617.0,82.0,789.0,218.0,457.0,60.0,618.0,205.0
310.jpg,158.0,477.0,483.0,719.0,564.0,395.0,928.0,719.0,606.0,77.0,779.0,205.0,447.0,66.0,617.0,191.0
311.jpg,192.0,572.0,425.0,718.0,734.0,305.0,1011.0,589.0,633.0,169.0,816.0,286.0,482.0,159.0,623.0,290.0
312.jpg,155.0,639.0,264.0,719.0,550.0,622.0,751.0,718.0,757.0,229.0,884.0,333.0,472.0,272.0,687.0,437.0
313.jpg,159.0,638.0,259.0,717.0,564.0,619.0,750.0,717.0,752.0,229.0,879.0,339.0,451.0,268.0,690.0,424.0
314.jpg,160.0,632.0,442.0,719.0,576.0,594.0,784.0,718.0,752.0,216.0,874.0,318.0,433.0,144.0,626.0,282.0
315.jpg,135.0,597.0,420.0,719.0,546.0,555.0,834.0,718.0,697.0,183.0,842.0,277.0,481.0,107.0,690.0,226.0
316.jpg,142.0,601.0,436.0,719.0,536.0,577.0,801.0,719.0,720.0,183.0,848.0,293.0,400.0,114.0,555.0,246.0
317.jpg,166.0,524.0,507.0,718.0,672.0,324.0,1051.0,710.0,588.0,99.0,772.0,206.0,427.0,77.0,588.0,211.0
318.jpg,177.0,539.0,508.0,718.0,613.0,431.0,1024.0,715.0,600.0,114.0,780.0,217.0,435.0,82.0,597.0,222.0
319.jpg,126.0,590.0,442.0,719.0,546.0,543.0,865.0,719.0,577.0,142.0,750.0,253.0,280.0,238.0,453.0,469.0
320.jpg,147.0,602.0,434.0,717.0,544.0,544.0,855.0,719.0,581.0,150.0,737.0,260.0,295.0,226.0,466.0,416.0
321.jpg,126.0,593.0,433.0,719.0,530.0,545.0,846.0,719.0,579.0,153.0,739.0,267.0,329.0,164.0,477.0,306.0
322.jpg,127.0,597.0,440.0,719.0,527.0,555.0,845.0,719.0,576.0,161.0,738.0,261.0,340.0,144.0,494.0,289.0
323.jpg,141.0,511.0,486.0,719.0,583.0,432.0,925.0,715.0,554.0,91.0,767.0,194.0,377.0,76.0,537.0,205.0
324.jpg,225.0,603.0,378.0,719.0,654.0,569.0,862.0,715.0,610.0,202.0,816.0,298.0,463.0,159.0,610.0,284.0
325.jpg,142.0,495.0,441.0,714.0,528.0,431.0,902.0,718.0,565.0,52.0,755.0,162.0,373.0,48.0,537.0,174.0
326.jpg,143.0,490.0,456.0,718.0,522.0,415.0,877.0,717.0,560.0,52.0,745.0,161.0,371.0,35.0,541.0,173.0
327.jpg,155.0,598.0,310.0,719.0,539.0,272.0,729.0,437.0,558.0,143.0,742.0,259.0,373.0,134.0,535.0,260.0
328.jpg,158.0,603.0,313.0,719.0,543.0,293.0,713.0,441.0,554.0,155.0,745.0,269.0,379.0,148.0,540.0,273.0
329.jpg,137.0,565.0,475.0,719.0,522.0,502.0,857.0,719.0,561.0,118.0,747.0,224.0,394.0,113.0,553.0,223.0
330.jpg,163.0,594.0,485.0,719.0,542.0,560.0,857.0,719.0,608.0,153.0,763.0,246.0,379.0,94.0,524.0,251.0
331.jpg,176.0,602.0,467.0,719.0,560.0,555.0,842.0,719.0,610.0,163.0,768.0,248.0,365.0,128.0,510.0,293.0
332.jpg,148.0,572.0,473.0,719.0,547.0,531.0,857.0,718.0,587.0,128.0,750.0,246.0,432.0,110.0,577.0,242.0
333.jpg,174.0,592.0,365.0,719.0,556.0,481.0,943.0,719.0,588.0,58.0,788.0,193.0,410.0,60.0,574.0,202.0
334.jpg,201.0,602.0,376.0,718.0,507.0,495.0,915.0,719.0,592.0,109.0,784.0,223.0,426.0,89.0,585.0,228.0
335.jpg,181.0,551.0,508.0,719.0,585.0,478.0,913.0,718.0,601.0,152.0,799.0,248.0,451.0,114.0,605.0,243.0
336.jpg,183.0,615.0,454.0,719.0,493.0,473.0,849.0,717.0,555.0,95.0,749.0,213.0,382.0,31.0,599.0,176.0
337.jpg,167.0,504.0,475.0,718.0,522.0,398.0,882.0,718.0,597.0,45.0,782.0,162.0,218.0,110.0,412.0,263.0
338.jpg,205.0,578.0,483.0,719.0,638.0,291.0,873.0,565.0,610.0,173.0,812.0,276.0,473.0,146.0,631.0,275.0
339.jpg,138.0,498.0,337.0,718.0,432.0,510.0,779.0,718.0,575.0,118.0,784.0,226.0,278.0,210.0,483.0,433.0
340.jpg,790.0,697.0,912.0,718.0,,,,,1070.0,361.0,1280.0,488.0,886.0,350.0,1071.0,479.0
341.jpg,225.0,602.0,431.0,718.0,531.0,585.0,768.0,719.0,584.0,316.0,770.0,426.0,444.0,351.0,588.0,473.0
342.jpg,,,,,,,,,872.0,347.0,1081.0,447.0,705.0,359.0,863.0,471.0
343.jpg,200.0,669.0,380.0,715.0,509.0,622.0,747.0,719.0,539.0,349.0,726.0,469.0,377.0,378.0,533.0,503.0
344.jpg,253.0,606.0,487.0,719.0,649.0,572.0,913.0,719.0,642.0,296.0,804.0,410.0,492.0,333.0,642.0,459.0
345.jpg,118.0,536.0,383.0,717.0,738.0,551.0,949.0,715.0,530.0,309.0,692.0,458.0,357.0,305.0,512.0,451.0
346.jpg,193.0,660.0,404.0,719.0,576.0,602.0,842.0,718.0,509.0,419.0,659.0,636.0,258.0,399.0,433.0,553.0
347.jpg,123.0,584.0,379.0,719.0,631.0,530.0,836.0,715.0,404.0,330.0,566.0,630.0,283.0,366.0,434.0,612.0
348.jpg,345.0,692.0,450.0,719.0,,,,,443.0,383.0,568.0,601.0,300.0,439.0,419.0,622.0
349.jpg,228.0,614.0,479.0,719.0,493.0,609.0,713.0,715.0,497.0,278.0,683.0,461.0,374.0,288.0,540.0,426.0
350.jpg,197.0,617.0,436.0,719.0,469.0,609.0,689.0,719.0,587.0,303.0,756.0,532.0,280.0,340.0,458.0,557.0
351.jpg,200.0,594.0,424.0,717.0,567.0,619.0,770.0,718.0,568.0,308.0,714.0,399.0,342.0,325.0,487.0,478.0
352.jpg,166.0,572.0,449.0,719.0,568.0,625.0,762.0,719.0,577.0,304.0,725.0,405.0,327.0,332.0,499.0,473.0
353.jpg,177.0,601.0,408.0,719.0,556.0,572.0,787.0,719.0,558.0,260.0,706.0,416.0,345.0,285.0,499.0,432.0
354.jpg,184.0,603.0,411.0,719.0,555.0,572.0,788.0,719.0,559.0,268.0,692.0,417.0,381.0,301.0,543.0,437.0
355.jpg,175.0,626.0,400.0,719.0,538.0,570.0,766.0,718.0,539.0,284.0,677.0,405.0,338.0,284.0,473.0,426.0
356.jpg,181.0,623.0,399.0,718.0,535.0,577.0,770.0,719.0,551.0,256.0,704.0,426.0,300.0,299.0,446.0,459.0
357.jpg,254.0,491.0,523.0,711.0,540.0,578.0,763.0,719.0,647.0,276.0,797.0,515.0,448.0,351.0,714.0,573.0
358.jpg,292.0,557.0,545.0,717.0,556.0,536.0,796.0,718.0,697.0,288.0,845.0,494.0,490.0,344.0,710.0,483.0
359.jpg,218.0,490.0,527.0,719.0,518.0,530.0,755.0,719.0,522.0,250.0,720.0,399.0,365.0,243.0,508.0,392.0
360.jpg,175.0,469.0,456.0,715.0,526.0,441.0,782.0,715.0,600.0,127.0,729.0,193.0,484.0,117.0,611.0,189.0
361.jpg,233.0,472.0,497.0,711.0,585.0,413.0,900.0,719.0,587.0,173.0,747.0,333.0,445.0,159.0,581.0,305.0
362.jpg,201.0,502.0,503.0,718.0,591.0,429.0,961.0,701.0,554.0,197.0,738.0,297.0,399.0,190.0,555.0,317.0
363.jpg,259.0,584.0,543.0,718.0,754.0,440.0,1034.0,713.0,614.0,250.0,793.0,363.0,456.0,231.0,610.0,363.0
364.jpg,133.0,557.0,475.0,719.0,528.0,508.0,915.0,719.0,675.0,180.0,816.0,253.0,412.0,189.0,614.0,322.0
365.jpg,150.0,584.0,338.0,718.0,543.0,514.0,882.0,719.0,717.0,192.0,848.0,289.0,398.0,164.0,569.0,286.0
366.jpg,177.0,631.0,300.0,718.0,511.0,563.0,788.0,717.0,696.0,243.0,829.0,342.0,407.0,209.0,586.0,327.0
367.jpg,209.0,635.0,309.0,717.0,575.0,522.0,874.0,719.0,771.0,274.0,916.0,364.0,478.0,308.0,683.0,479.0
368.jpg,134.0,669.0,222.0,719.0,605.0,532.0,887.0,717.0,676.0,281.0,818.0,368.0,385.0,332.0,595.0,480.0
369.jpg,141.0,662.0,241.0,719.0,624.0,495.0,848.0,701.0,666.0,274.0,796.0,376.0,457.0,275.0,626.0,388.0
370.jpg,135.0,654.0,242.0,719.0,635.0,478.0,877.0,710.0,670.0,278.0,793.0,372.0,319.0,293.0,489.0,445.0
371.jpg,266.0,704.0,336.0,718.0,486.0,472.0,749.0,690.0,679.0,271.0,807.0,376.0,382.0,292.0,539.0,440.0
372.jpg,158.0,572.0,493.0,719.0,546.0,494.0,898.0,718.0,576.0,219.0,734.0,335.0,418.0,200.0,582.0,325.0
373.jpg,217.0,584.0,516.0,719.0,589.0,501.0,1007.0,719.0,563.0,161.0,734.0,272.0,404.0,171.0,541.0,309.0
374.jpg,146.0,548.0,489.0,718.0,591.0,445.0,1044.0,713.0,542.0,134.0,710.0,243.0,371.0,135.0,531.0,261.0
375.jpg,308.0,677.0,395.0,719.0,638.0,639.0,886.0,717.0,620.0,241.0,788.0,350.0,451.0,235.0,618.0,358.0
376.jpg,279.0,658.0,384.0,718.0,693.0,592.0,989.0,717.0,631.0,242.0,817.0,352.0,461.0,229.0,619.0,358.0
377.jpg,240.0,659.0,346.0,719.0,585.0,632.0,902.0,719.0,561.0,206.0,749.0,308.0,400.0,202.0,553.0,333.0
378.jpg,246.0,602.0,417.0,717.0,568.0,507.0,953.0,719.0,614.0,200.0,778.0,309.0,456.0,196.0,606.0,317.0
379.jpg,207.0,596.0,354.0,719.0,540.0,515.0,943.0,719.0,568.0,180.0,735.0,300.0,426.0,176.0,573.0,308.0
380.jpg,192.0,593.0,499.0,719.0,540.0,510.0,960.0,719.0,565.0,196.0,741.0,296.0,418.0,183.0,573.0,298.0
381.jpg,448.0,656.0,529.0,718.0,682.0,593.0,982.0,718.0,666.0,259.0,866.0,392.0,526.0,279.0,664.0,399.0
382.jpg,275.0,623.0,494.0,719.0,699.0,479.0,982.0,719.0,610.0,251.0,795.0,356.0,461.0,226.0,603.0,355.0
383.jpg,210.0,584.0,493.0,717.0,667.0,373.0,949.0,577.0,588.0,167.0,785.0,279.0,424.0,161.0,580.0,292.0
384.jpg,184.0,588.0,449.0,718.0,653.0,464.0,873.0,699.0,558.0,225.0,739.0,327.0,407.0,197.0,547.0,330.0
385.jpg,148.0,581.0,405.0,719.0,584.0,445.0,929.0,718.0,530.0,255.0,710.0,356.0,369.0,235.0,503.0,354.0
386.jpg,224.0,607.0,384.0,715.0,577.0,569.0,870.0,719.0,573.0,221.0,750.0,329.0,331.0,222.0,475.0,368.0
387.jpg,249.0,627.0,391.0,719.0,576.0,582.0,857.0,718.0,581.0,233.0,754.0,341.0,319.0,272.0,498.0,449.0
388.jpg,262.0,630.0,403.0,718.0,596.0,586.0,849.0,717.0,584.0,229.0,760.0,346.0,304.0,332.0,502.0,553.0
389.jpg,224.0,584.0,429.0,715.0,501.0,462.0,888.0,707.0,572.0,217.0,770.0,331.0,418.0,208.0,564.0,342.0
390.jpg,300.0,675.0,514.0,719.0,571.0,351.0,772.0,541.0,596.0,267.0,788.0,368.0,437.0,237.0,590.0,358.0
391.jpg,315.0,675.0,416.0,719.0,548.0,568.0,892.0,719.0,715.0,246.0,844.0,348.0,410.0,242.0,560.0,372.0
392.jpg,296.0,675.0,409.0,719.0,547.0,568.0,884.0,719.0,716.0,275.0,842.0,350.0,484.0,279.0,684.0,443.0
393.jpg,356.0,664.0,461.0,717.0,546.0,404.0,750.0,560.0,635.0,247.0,834.0,366.0,482.0,238.0,634.0,360.0
394.jpg,250.0,613.0,478.0,719.0,493.0,512.0,902.0,719.0,583.0,175.0,793.0,292.0,453.0,180.0,597.0,310.0
395.jpg,187.0,623.0,433.0,719.0,654.0,374.0,991.0,630.0,527.0,193.0,747.0,304.0,389.0,190.0,540.0,319.0
396.jpg,214.0,654.0,318.0,719.0,674.0,462.0,921.0,672.0,522.0,231.0,723.0,334.0,383.0,213.0,524.0,341.0
397.jpg,217.0,648.0,320.0,719.0,680.0,478.0,911.0,711.0,539.0,237.0,726.0,341.0,386.0,217.0,535.0,345.0
398.jpg,114.0,596.0,425.0,719.0,650.0,462.0,878.0,682.0,492.0,214.0,689.0,323.0,340.0,198.0,500.0,321.0
399.jpg,110.0,576.0,419.0,719.0,614.0,390.0,921.0,661.0,493.0,219.0,675.0,330.0,345.0,205.0,499.0,310.0
400.jpg,,,,,,,,,806.0,335.0,1004.0,480.0,425.0,349.0,653.0,480.0
401.jpg,,,,,654.0,661.0,837.0,719.0,755.0,311.0,954.0,448.0,533.0,212.0,799.0,378.0
402.jpg,,,,,671.0,657.0,896.0,719.0,747.0,318.0,954.0,448.0,537.0,226.0,767.0,380.0
403.jpg,,,,,705.0,697.0,816.0,719.0,781.0,335.0,998.0,480.0,565.0,229.0,793.0,393.0
404.jpg,,,,,,,,,700.0,375.0,913.0,514.0,474.0,354.0,684.0,503.0
405.jpg,,,,,762.0,650.0,973.0,719.0,792.0,347.0,1070.0,490.0,558.0,343.0,763.0,486.0
406.jpg,,,,,628.0,680.0,822.0,719.0,802.0,392.0,1045.0,539.0,605.0,356.0,801.0,505.0
407.jpg,,,,,561.0,650.0,890.0,719.0,792.0,368.0,1019.0,511.0,544.0,356.0,769.0,507.0
408.jpg,,,,,561.0,650.0,886.0,719.0,792.0,368.0,1015.0,516.0,548.0,360.0,756.0,507.0
409.jpg,166.0,623.0,483.0,719.0,647.0,614.0,939.0,719.0,775.0,328.0,1009.0,478.0,550.0,324.0,776.0,458.0
410.jpg,166.0,652.0,473.0,719.0,641.0,638.0,937.0,719.0,762.0,347.0,1004.0,475.0,548.0,332.0,765.0,471.0
411.jpg,173.0,657.0,479.0,719.0,624.0,640.0,926.0,719.0,766.0,352.0,1002.0,488.0,541.0,347.0,761.0,488.0
412.jpg,209.0,674.0,420.0,719.0,779.0,650.0,928.0,719.0,781.0,352.0,996.0,490.0,548.0,286.0,771.0,442.0
413.jpg,,,,,,,,,921.0,366.0,1155.0,516.0,563.0,360.0,824.0,617.0
414.jpg,,,,,,,,,726.0,345.0,937.0,480.0,522.0,339.0,714.0,471.0
415.jpg,,,,,440.0,538.0,941.0,719.0,789.0,377.0,1043.0,509.0,588.0,356.0,786.0,488.0
416.jpg,,,,,800.0,356.0,1153.0,677.0,,,,,573.0,360.0,769.0,490.0
417.jpg,,,,,834.0,447.0,1178.0,719.0,775.0,360.0,1045.0,478.0,567.0,360.0,769.0,495.0
418.jpg,,,,,,,,,694.0,330.0,930.0,450.0,501.0,309.0,697.0,439.0
419.jpg,,,,,,,,,626.0,313.0,873.0,450.0,429.0,339.0,617.0,473.0
420.jpg,,,,,,,,,647.0,328.0,882.0,444.0,438.0,330.0,655.0,456.0
421.jpg,,,,,,,,,732.0,428.0,956.0,558.0,346.0,426.0,583.0,622.0
422.jpg,,,,,683.0,631.0,867.0,719.0,660.0,343.0,839.0,461.0,457.0,322.0,678.0,458.0
423.jpg,,,,,,,,,630.0,318.0,848.0,439.0,452.0,307.0,627.0,442.0
424.jpg,,,,,,,,,654.0,313.0,882.0,452.0,472.0,337.0,655.0,461.0
425.jpg,,,,,,,,,650.0,313.0,898.0,448.0,474.0,332.0,644.0,467.0
426.jpg,,,,,,,,,639.0,309.0,903.0,437.0,450.0,313.0,644.0,458.0
427.jpg,,,,,669.0,686.0,816.0,719.0,703.0,354.0,905.0,488.0,332.0,347.0,578.0,573.0
428.jpg,,,,,675.0,682.0,822.0,719.0,717.0,362.0,930.0,495.0,319.0,360.0,574.0,624.0
429.jpg,,,,,675.0,667.0,818.0,719.0,728.0,349.0,928.0,486.0,325.0,394.0,549.0,613.0
430.jpg,,,,,,,,,734.0,366.0,954.0,497.0,317.0,229.0,578.0,391.0
431.jpg,,,,,726.0,464.0,1038.0,719.0,696.0,320.0,945.0,444.0,493.0,320.0,695.0,454.0
432.jpg,,,,,671.0,633.0,922.0,719.0,677.0,322.0,928.0,454.0,508.0,328.0,691.0,450.0
433.jpg,,,,,726.0,659.0,852.0,719.0,673.0,326.0,913.0,442.0,482.0,326.0,678.0,448.0
434.jpg,,,,,,,,,656.0,322.0,896.0,446.0,482.0,318.0,663.0,439.0
435.jpg,173.0,691.0,235.0,719.0,703.0,667.0,790.0,719.0,652.0,303.0,877.0,429.0,442.0,246.0,661.0,384.0
436.jpg,168.0,691.0,220.0,719.0,677.0,667.0,784.0,719.0,639.0,296.0,871.0,425.0,446.0,231.0,665.0,380.0
437.jpg,,,,,,,,,760.0,288.0,977.0,429.0,399.0,339.0,621.0,605.0
438.jpg,,,,,,,,,785.0,390.0,983.0,528.0,421.0,432.0,636.0,713.0
439.jpg,,,,,,,,,652.0,326.0,867.0,450.0,419.0,328.0,636.0,461.0
440.jpg,,,,,594.0,659.0,782.0,719.0,647.0,269.0,915.0,408.0,493.0,263.0,674.0,406.0
441.jpg,,,,,,,,,698.0,320.0,909.0,442.0,378.0,226.0,663.0,391.0
442.jpg,,,,,,,,,654.0,305.0,867.0,431.0,393.0,273.0,638.0,442.0
443.jpg,,,,,,,,,713.0,294.0,954.0,418.0,529.0,265.0,720.0,397.0
444.jpg,,,,,700.0,678.0,812.0,719.0,686.0,290.0,915.0,416.0,497.0,288.0,687.0,420.0
445.jpg,,,,,,,,,641.0,294.0,875.0,418.0,419.0,307.0,642.0,433.0
